08 August 2017 18:51:01
Time (ms),HR (bpm),R-R (ms)
2246748,158,401
2247135,158,387
2247492,158,357
2247874,159,382
2248281,159,407
2248637,159,356
2249040,160,403
2249419,160,379
2249772,160,353
2250173,160,401
2250531,160,358
2250922,161,391
2251279,161,357
2251649,161,370
2252030,162,381
2252424,162,394
2252779,162,355
2253149,163,370
2253526,163,377
2253898,163,372
2254291,163,393
2254646,163,355
2255015,164,369
2255405,164,390
2255755,164,350
2256141,164,386
2256511,164,370
2256858,164,347
2257222,164,364
2257591,164,369
2257979,164,388
2258324,165,345
2258711,165,387
2259058,165,347
2259423,166,365
2259789,166,366
2260157,167,368
2260519,167,362
2260904,167,385
2261272,167,368
2261613,167,341
2261998,167,385
2262339,167,341
2262703,167,364
2263085,167,382
2263428,167,343
2263787,167,359
2264148,167,361
2264528,168,380
2264869,168,341
2265249,169,380
2265590,169,341
2265949,169,359
2266304,169,355
2266683,169,379
2267038,169,355
2267396,170,358
2267734,170,338
2268088,170,354
2268450,170,362
2268826,170,376
2269158,170,332
2269538,171,380
2269873,171,335
2270228,171,355
2270606,172,378
2270939,172,333
2271297,172,358
2271652,172,355
2272006,172,354
2272363,172,357
2272737,172,374
2273074,172,337
2273422,172,348
2273778,172,356
2274132,172,354
2274486,172,354
2274861,172,375
2275193,172,332
2275547,173,354
2275898,173,351
2276254,173,356
2276609,173,355
2276980,173,371
2277312,173,332
2277665,173,353
2278037,173,372
2278390,173,353
2278742,173,352
2279093,173,351
2279423,173,330
2279775,173,352
2280149,173,374
2280502,173,353
2280831,174,329
2281180,174,349
2281534,174,354
2281902,174,368
2282238,174,336
2282585,174,347
2282957,175,372
2283307,175,350
2283660,175,353
2284007,175,347
2284339,175,332
2284692,174,353
2285056,174,364
2285412,174,356
2285759,174,347
2286092,174,333
2286438,174,346
2286791,175,353
2287157,175,366
2287488,175,331
2287858,175,370
2288209,175,351
2288558,175,349
2288890,175,332
2289255,175,365
2289585,175,330
2289952,175,367
2290305,175,353
2290628,175,323
2290978,175,350
2291346,175,368
2291693,175,347
2292019,176,326
2292366,176,347
2292713,176,347
2293078,176,365
2293403,176,325
2293747,176,344
2294094,177,347
2294460,177,366
2294784,177,324
2295148,177,364
2295474,177,326
2295835,177,361
2296164,177,329
2296529,177,365
2296870,177,341
2297219,177,349
2297559,177,340
2297906,177,347
2298231,177,325
2298575,177,344
2298936,177,361
2299283,177,347
2299624,177,341
2300293,178,669
2300630,178,337
2300979,178,349
2301338,178,359
2301682,178,344
2302005,178,323
2302369,179,364
2302713,179,344
2303034,179,321
2303374,179,340
2303718,179,344
2304082,179,364
2304423,179,341
2304749,179,326
2305089,179,340
2305451,179,362
2305772,179,321
2306113,179,341
2306455,179,342
2306815,179,360
2307151,179,336
2307471,179,320
2307834,179,363
2308172,179,338
2308495,179,323
2308857,179,362
2309194,179,337
2309520,179,326
2309878,179,358
2310218,179,340
2310561,179,343
2310902,179,341
2311239,179,337
2311565,179,326
2311926,179,361
2312250,179,324
2312592,179,342
2312955,179,363
2313279,179,324
2313640,180,361
2313965,180,325
2314326,180,361
2314674,179,348
2315001,179,327
2315360,179,359
2315692,178,332
2316058,178,366
2316400,178,342
2316732,178,332
2317082,178,350
2317444,177,362
2317796,177,352
2318144,177,348
2318490,177,346
2318844,177,354
2319194,177,350
2319542,176,348
2319879,176,337
2320250,176,371
2320597,175,347
2320955,175,358
2321310,175,355
2321658,175,348
2322017,175,359
2322373,175,356
2322724,174,351
2323086,174,362
2323426,174,340
2323799,173,373
2324160,173,361
2324502,173,342
2324877,172,375
2325243,172,366
2325585,172,342
2325966,172,381
2326330,172,364
2326675,171,345
2327059,171,384
2327424,171,365
2327774,169,350
2328161,169,387
2328525,169,364
2328899,168,374
2329250,168,351
2329623,168,373
2330011,167,388
2330369,167,358
2330740,167,371
2331118,166,378
2331497,166,379
2331893,165,396
2332254,165,361
2332652,165,398
2333037,164,385
2333421,164,384
2333789,164,368
2334173,163,384
2334580,163,407
2334968,161,388
2335340,161,372
2335754,161,414
2336151,160,397
2336527,160,376
2336928,158,401
2337345,158,417
2337742,158,397
2338129,156,387
2338552,156,423
2338939,156,387
2339349,155,410
2339762,155,413
2340170,154,408
2340587,154,417
2341001,152,414
2341417,152,416
2341842,152,425
2342260,151,418
2342686,151,426
2343113,148,427
2343537,148,424
2343969,148,432
2344398,147,429
2344834,147,436
2345259,146,425
2345691,146,432
2346131,144,440
2346565,144,434
2347004,144,439
2347442,143,438
2347880,143,438
2348321,142,441
2348761,142,440
2349207,140,446
2349651,140,444
2350095,140,444
2350543,140,448
2350988,140,445
2351436,139,448
2351888,139,452
2352335,138,447
2352792,138,457
2353236,138,444
2353711,137,475
2354150,137,439
2354623,137,473
2355068,137,445
2355528,136,460
2356016,136,488
2356468,135,452
2356935,135,467
2357413,133,478
2357886,133,473
2358363,133,477
2358847,132,484
2359326,132,479
2359828,131,502
2360291,131,463
2360771,130,480
2361277,130,506
2361748,129,471
2362231,129,483
2362731,128,500
2363219,128,488
2363713,127,494
2364207,127,494
2364710,126,503
2365171,126,461
2365660,125,489
2366143,125,483
2366612,125,469
2367118,125,506
2367578,125,460
2368060,125,482
2368552,125,492
2369049,126,497
2369545,126,496
2370057,126,512
2370557,126,500
2371067,125,510
2371579,125,512
2372088,125,509
2372610,125,522
2373122,123,512
2373648,123,526
2374172,122,524
2374692,122,520
2375221,120,529
2375738,120,517
2376271,119,533
2376804,119,533
2377330,119,526
2377866,118,536
2378390,118,524
2378920,117,530
2379454,117,534
2379979,116,525
2380503,116,524
2381017,116,514
2381538,116,521
2382058,116,520
2382569,116,511
2383086,116,517
2383603,116,517
2384119,116,516
2384642,116,523
2385163,117,521
2385699,117,536
2386228,117,529
2386767,117,539
2387305,117,538
2387839,117,534
2388383,117,544
2388918,117,535
2389457,116,539
2389996,116,539
2390530,115,534
2391078,115,548
2391618,114,540
2392157,114,539
2392714,114,557
2393267,113,553
2393822,113,555
2394383,113,561
2394933,113,550
2395498,112,565
2396052,112,554
2396608,111,556
2397169,111,561
2397722,111,553
2398284,111,562
2398842,110,558
2399403,110,561
2399962,110,559
2400518,110,556
2401083,110,565
2401644,109,561
2402207,109,563
2402766,109,559
2403326,109,560
2403880,109,554
2404430,109,550
2404976,109,546
2405521,109,545
2406069,109,548
2406612,109,543
2407157,109,545
2407700,110,543
2408251,110,551
2408797,110,546
2409348,110,551
2409893,111,545
2410439,111,546
2410990,111,551
2411539,111,549
2412091,112,552
2412671,112,580
2413205,111,534
2413760,111,555
2414319,111,559
2414883,111,564
2415440,111,557
2416003,111,563
2416567,111,564
2417129,110,562
2417696,110,567
2418280,110,584
2418818,109,538
2419374,109,556
2419926,109,552
2420476,109,550
2421016,109,540
2421556,109,540
2422095,109,539
2422633,109,538
2423156,110,523
2423706,110,550
2424205,111,499
2424749,111,544
2425244,112,495
2425765,112,521
2426311,113,546
2426813,113,502
2427344,115,531
2427879,115,535
2428422,115,543
2428962,115,540
2429507,116,545
2430056,116,549
2430600,116,544
2431148,115,548
2431702,115,554
2432244,114,542
2432796,114,552
2433341,113,545
2433882,113,541
2434421,112,539
2434956,112,535
2435490,112,534
2436020,112,530
2436548,112,528
2437078,112,530
2437610,112,532
2438148,112,538
2438693,113,545
2439236,113,543
2439802,113,566
2440364,113,562
2440934,113,570
2441516,113,582
2442098,113,582
2442561,112,463
2443264,112,703
2443844,111,580
2444427,110,583
2445008,110,581
2445586,108,578
2446149,108,563
2446704,107,555
2447271,107,567
2447833,106,562
2448395,106,562
2448957,106,562
2449519,106,562
2450079,106,560
2450637,107,558
2451193,107,556
2451751,107,558
2452306,107,555
2452867,108,561
2453427,108,560
2453987,109,560
2454546,109,559
2455108,109,562
2455675,109,567
2456242,109,567
2456815,109,573
2457389,109,574
2457956,109,567
2458531,109,575
2459110,108,579
2459699,108,589
2460284,108,585
2460860,107,576
2461440,107,580
2461880,107,440
2462569,107,689
2463126,107,557
2463659,107,533
2464193,107,534
2464721,107,528
2465243,107,522
2465763,107,520
2466279,109,516
2466813,109,534
2467300,110,487
2467841,110,541
2468355,113,514
2468844,113,489
2469388,115,544
2469885,115,497
2470408,116,523
2470935,116,527
2471487,117,552
2471989,117,502
2472545,118,556
2473067,118,522
2473593,117,526
2474100,117,507
2474652,117,552
2475159,117,507
2475695,117,536
2476236,116,541
2476770,116,534
2477306,116,536
2477840,116,534
2478400,115,560
2478906,115,506
2479439,115,533
2479995,115,556
2480503,115,508
2481040,115,537
2481600,114,560
2482113,114,513
2482666,114,553
2483233,114,567
2483817,114,584
2484395,113,578
2485001,113,606
2485602,112,601
2486202,112,600
2486798,110,596
2487383,110,585
2487963,109,580
2488539,107,576
2489117,107,578
2489677,105,560
2490236,105,559
2490787,105,551
2491343,105,556
2491896,105,553
2492436,105,540
2492983,106,547
2493524,106,541
2494087,107,563
2494623,108,536
2495165,108,542
2495677,110,512
2496225,110,548
2496770,111,545
2497315,111,545
2497860,112,545
2498408,112,548
2498949,112,541
2499495,112,546
2500042,112,547
2500588,112,546
2501132,112,544
2501680,112,548
2502231,112,551
2502804,112,573
2503360,112,556
2503894,111,534
2504455,111,561
2505012,111,557
2505574,111,562
2506134,111,560
2506693,111,559
2507273,110,580
2507804,110,531
2508361,110,557
2508925,110,564
2509496,110,571
2510066,109,570
2510631,109,565
2511202,109,571
2511771,109,569
2512335,109,564
2512902,109,567
2513475,108,573
2514043,108,568
2514619,108,576
2515207,108,588
2515790,108,583
2516384,107,594
2516981,107,597
2517578,107,597
2518187,106,609
2518661,106,474
2519349,105,688
2519784,105,435
2520461,105,677
2520920,105,459
2521576,105,656
2522129,105,553
2522673,105,544
2523238,105,565
2523754,105,516
2524280,105,526
2524808,105,528
2525334,107,526
2525859,107,525
2526396,108,537
2526918,108,522
2527413,111,495
2527959,111,546
2528453,113,494
2528978,113,525
2529502,115,524
2530024,115,522
2530552,116,528
2531078,116,526
2531604,117,526
2532150,117,546
2532650,117,500
2533197,117,547
2533722,117,525
2534220,117,498
2534760,117,540
2535264,117,504
2535790,116,526
2536307,116,517
2536832,116,525
2537359,116,527
2537880,117,521
2538399,117,519
2538942,117,543
2539440,117,498
2539963,117,523
2540488,117,525
2541039,117,551
2541542,117,503
2542073,117,531
2542633,117,560
2543135,116,502
2543691,116,556
2544202,116,511
2544731,116,529
2545266,116,535
2545799,116,533
2546322,116,523
2546849,115,527
2547379,115,530
2547897,115,518
2548444,115,547
2548945,115,501
2549468,115,523
2550012,115,544
2550520,115,508
2551081,116,561
2551581,116,500
2552142,116,561
2552682,116,540
2553193,116,511
2553754,116,561
2554266,115,512
2554832,115,566
2555350,115,518
2555889,115,539
2556423,114,534
2556953,114,530
2557485,114,532
2558013,114,528
2558529,114,516
2559080,114,551
2559578,114,498
2560105,114,527
2560620,114,515
2561161,115,541
2561650,115,489
2562165,115,515
2562693,116,528
2563202,116,509
2563712,116,510
2564231,117,519
2564735,117,504
2565249,117,514
2565789,118,540
2566275,118,486
2566785,118,510
2567318,119,533
2567801,119,483
2568301,119,500
2568809,119,508
2569342,119,533
2569818,119,476
2570328,119,510
2570857,120,529
2571343,120,486
2571847,120,504
2572378,120,531
2572860,120,482
2573364,120,504
2573876,121,512
2574381,121,505
2574883,121,502
2575395,121,512
2575899,121,504
2576425,121,526
2576912,121,487
2577438,121,526
2577916,121,478
2578419,121,503
2578924,121,505
2579428,121,504
2579924,121,496
2580454,121,530
2580953,121,499
2581432,121,479
2581939,121,507
2582445,121,506
2582970,121,525
2583464,121,494
2583976,121,512
2584485,121,509
2585005,121,520
2585547,121,542
2586035,121,488
2586579,121,544
2587075,120,496
2587587,120,512
2588125,119,538
2588624,119,499
2589156,119,532
2589649,119,493
2590164,118,515
2590673,118,509
2591209,118,536
2591692,118,483
2592222,119,530
2592732,119,510
2593211,119,479
2593736,119,525
2594249,119,513
2594757,119,508
2595237,120,480
2595774,120,537
2596289,120,515
2596776,120,487
2597293,120,517
2597804,120,511
2598319,120,515
2598831,120,512
2599375,120,544
2599868,120,493
2600382,119,514
2600925,119,543
2601439,119,514
2601924,119,485
2602467,119,543
2602980,119,513
2603462,118,482
2603977,118,515
2604490,118,513
2605004,118,514
2605522,118,518
2606037,118,515
2606550,119,513
2607064,119,514
2607599,119,535
2608113,119,514
2608598,119,485
2609121,119,523
2609663,119,542
2610174,119,511
2610681,118,507
2611202,118,521
2611724,118,522
2612266,118,542
2612765,118,499
2613291,118,526
2613816,118,525
2614358,118,542
2614857,117,499
2615378,117,521
2615898,117,520
2616434,117,536
2616958,117,524
2617454,117,496
2617967,117,513
2618485,117,518
2619000,117,515
2619512,117,512
2620024,117,512
2620562,118,538
2621048,118,486
2621561,118,513
2622076,118,515
2622583,118,507
2623116,119,533
2623629,119,513
2624112,119,483
2624624,119,512
2625130,119,506
2625655,119,525
2626165,119,510
2626667,119,502
2627150,120,483
2627645,120,495
2628148,120,503
2628648,120,500
2629142,120,494
2629641,120,499
2630164,121,523
2630639,121,475
2631139,122,500
2631665,122,526
2632141,122,476
2632635,122,494
2633162,122,527
2633660,122,498
2634131,122,471
2634658,122,527
2635135,122,477
2635631,122,496
2636148,122,517
2636620,122,472
2637131,122,511
2637614,122,483
2638108,123,494
2638599,123,491
2639117,123,518
2639606,123,489
2640072,123,466
2640558,123,486
2641051,123,493
2641565,123,514
2642027,123,462
2642540,124,513
2643027,124,487
2643489,124,462
2643998,124,509
2644462,124,464
2644947,124,485
2645459,125,512
2645948,125,489
2646408,125,460
2646921,125,513
2647382,125,461
2647863,125,481
2648369,125,506
2648831,125,462
2649310,126,479
2649791,126,481
2650297,126,506
2650758,126,461
2651261,126,503
2651749,126,488
2652208,126,459
2652714,126,506
2653205,126,491
2653664,126,459
2654151,126,487
2654661,126,510
2655123,126,462
2655631,126,508
2656123,126,492
2656584,126,461
2657091,126,507
2657582,126,491
2658046,126,464
2658530,126,484
2659042,126,512
2659526,126,484
2659992,126,466
2660482,126,490
2660969,126,487
2661482,126,513
2661949,126,467
2662437,126,488
2662947,125,510
2663441,125,494
2663909,125,468
2664400,125,491
2664893,125,493
2665389,125,496
2665881,125,492
2666384,125,503
2666883,124,499
2667379,124,496
2667880,124,501
2668379,124,499
2668878,124,499
2669377,124,499
2669901,123,524
2670380,123,479
2670880,123,500
2671408,123,528
2671888,122,480
2672389,122,501
2672893,122,504
2673394,122,501
2673893,122,499
2674421,122,528
2674896,122,475
2675414,122,518
2675897,122,483
2676395,122,498
2676898,122,503
2677398,122,500
2677892,122,494
2678390,122,498
2678894,122,504
2679396,122,502
2679892,122,496
2680398,122,506
2680895,122,497
2681391,122,496
2681890,122,499
2682389,122,499
2682881,122,492
2683375,122,494
2683868,122,493
2684360,123,492
2684879,123,519
2685348,123,469
2685843,123,495
2686361,123,518
2686827,123,466
2687328,123,501
2687820,123,492
2688313,123,493
2688813,123,500
2689306,123,493
2689797,123,491
2690300,124,503
2690810,124,510
2691274,124,464
2691769,124,495
2692280,124,511
2692740,124,460
2693253,124,513
2693720,124,467
2694202,124,482
2694708,124,506
2695172,124,464
2695660,125,488
2696148,125,488
2696639,125,491
2697148,125,509
2697612,125,464
2698112,125,500
2698598,126,486
2699083,126,485
2699600,125,517
2700091,125,491
2700551,125,460
2701063,125,512
2701526,125,463
2702010,125,484
2702522,125,512
2702984,125,462
2703466,125,482
2703976,125,510
2704437,125,461
2704918,125,481
2705426,125,508
2705893,126,467
2706379,126,486
2706866,126,487
2707376,126,510
2707837,126,461
2708319,126,482
2708827,126,508
2709288,126,461
2709773,126,485
2710284,126,511
2710749,126,465
2711236,126,487
2711725,126,489
2712237,126,512
2712729,125,492
2713194,125,465
2713691,125,497
2714189,125,498
2714689,125,500
2715188,125,499
2715695,125,507
2716198,124,503
2716700,124,502
2717209,124,509
2717738,124,529
2718216,123,478
2718726,123,510
2719231,122,505
2719739,122,508
2720249,121,510
2720758,121,509
2721268,121,510
2721778,121,510
2722288,121,510
2722799,121,511
2723311,120,512
2723822,120,511
2724338,120,516
2724857,120,519
2725383,120,526
2725908,120,525
2726436,119,528
2726962,119,526
2727517,119,555
2728055,119,538
2728564,118,509
2729126,117,562
2729664,117,538
2730175,116,511
2730703,116,528
2731231,115,528
2731773,115,542
2732281,115,508
2732808,115,527
2733366,115,558
2733879,115,513
2734430,115,551
2734983,115,553
2735547,114,564
2736117,114,570
2736684,114,567
2737261,114,577
2737828,113,567
2738389,112,561
2738947,112,558
2739495,111,548
2740036,111,541
2740573,110,537
2741103,110,530
2741626,109,523
2742169,109,543
2742659,110,490
2743190,110,531
2743681,111,491
2744190,111,509
2744697,113,507
2745213,113,516
2745752,115,539
2746238,115,486
2746759,117,521
2747296,117,537
2747783,118,487
2748297,118,514
2748810,119,513
2749342,119,532
2749833,119,491
2750368,119,535
2750855,119,487
2751379,119,524
2751888,119,509
2752372,119,484
2752869,119,497
2753400,119,531
2753901,119,501
2754377,119,476
2754878,120,501
2755402,120,524
2755877,121,475
2756398,121,521
2756901,121,503
2757375,121,474
2757876,121,501
2758382,121,506
2758910,122,528
2759387,122,477
2759889,122,502
2760413,122,524
2760891,122,478
2761391,122,500
2761892,122,501
2762399,122,507
2762899,122,500
2763405,122,506
2763930,122,525
2764406,122,476
2764904,122,498
2765410,122,506
2765915,122,505
2766441,122,526
2766925,122,484
2767432,122,507
2767933,122,501
2768437,121,504
2768967,121,530
2769447,121,480
2769953,121,506
2770462,121,509
2770996,121,534
2771482,121,486
2771992,121,510
2772528,121,536
2773019,121,491
2773534,120,515
2774052,120,518
2774570,120,518
2775099,120,529
2775628,120,529
2776158,120,530
2776690,119,532
2777228,119,538
2777766,119,538
2778307,118,541
2778846,118,539
2779382,116,536
2779926,116,544
2780459,115,533
2781002,115,543
2781529,114,527
2782063,114,534
2782588,114,525
2783112,114,524
2783637,114,525
2784165,114,528
2784683,114,518
2785209,114,526
2785734,115,525
2786255,115,521
2786782,115,527
2787307,115,525
2787832,116,525
2788357,116,525
2788882,116,525
2789398,116,516
2789922,117,524
2790460,117,538
2790946,117,486
2791465,117,519
2792004,117,539
2792487,117,483
2793025,117,538
2793550,117,525
2794044,117,494
2794557,117,513
2795104,118,547
2795600,118,496
2796120,118,520
2796637,118,517
2797158,118,521
2797674,118,516
2798192,118,518
2798707,118,515
2799226,118,519
2799732,118,506
2800277,118,545
2800772,118,495
2801284,118,512
2801823,118,539
2802317,118,494
2802835,118,518
2803349,118,514
2803893,118,544
2804411,118,518
2804904,118,493
2805423,118,519
2805944,118,521
2806460,118,516
2806977,118,517
2807495,118,518
2808041,118,546
2808524,118,483
2809069,118,545
2809562,118,493
2810079,118,517
2810598,118,519
2811120,118,522
2811636,118,516
2812155,118,519
2812701,118,546
2813199,118,498
2813718,118,519
2814239,118,521
2814754,118,515
2815269,118,515
2815794,118,525
2816312,118,518
2816822,118,510
2817366,118,544
2817878,118,512
2818360,118,482
2818879,118,519
2819394,118,515
2819898,118,504
2820438,118,540
2820928,118,490
2821433,118,505
2821954,118,521
2822465,119,511
2822978,119,513
2823490,119,512
2824006,119,516
2824518,119,512
2825027,119,509
2825541,119,514
2826054,119,513
2826561,119,507
2827096,119,535
2827579,119,483
2828090,119,511
2828601,119,511
2829107,119,506
2829619,119,512
2830132,119,513
2830648,119,516
2831181,119,533
2831671,119,490
2832192,119,521
2832705,119,513
2833218,119,513
2833726,119,508
2834239,119,513
2834773,119,534
2835261,119,488
2835767,119,506
2836278,119,511
2836790,119,512
2837303,119,513
2837820,119,517
2838368,119,548
2838864,119,496
2839414,119,550
2839941,119,527
2840444,119,503
2840978,118,534
2841509,118,531
2842047,118,538
2842586,118,539
2843125,117,539
2843660,117,535
2844191,116,531
2844729,116,538
2845264,115,535
2845807,115,543
2846343,115,536
2846875,114,532
2847416,114,541
2847950,114,534
2848480,114,530
2849017,114,537
2849546,114,529
2850071,114,525
2850605,114,534
2851129,114,524
2851653,114,524
2852186,114,533
2852734,114,548
2853231,115,497
2853755,115,524
2854303,115,548
2854802,115,499
2855321,115,519
2855871,115,550
2856372,116,501
2856896,116,524
2857426,116,530
2857953,116,527
2858481,116,528
2859014,116,533
2859538,116,524
2860066,116,528
2860591,116,525
2861112,116,521
2861629,116,517
2862151,116,522
2862671,116,520
2863186,116,515
2863704,116,518
2864242,116,538
2864752,117,510
2865242,117,490
2865750,117,508
2866257,117,507
2866781,118,524
2867297,118,516
2867812,118,515
2868325,118,513
2868848,118,523
2869366,118,518
2869880,119,514
2870390,119,510
2870934,119,544
2871425,119,491
2871938,119,513
2872456,119,518
2872972,119,516
2873484,119,512
2874023,119,539
2874518,118,495
2875035,118,517
2875547,118,512
2876064,118,517
2876581,119,517
2877091,119,510
2877611,119,520
2878154,119,543
2878645,119,491
2879160,119,515
2879680,119,520
2880197,119,517
2880713,119,516
2881237,119,524
2881781,118,544
2882274,118,493
2882796,118,522
2883336,118,540
2883828,118,492
2884341,118,513
2884858,118,517
2885372,118,514
2885882,118,510
2886422,118,540
2886937,118,515
2887425,118,488
2887958,118,533
2888444,118,486
2888957,119,513
2889468,119,511
2889977,119,509
2890482,119,505
2890992,119,510
2891504,119,512
2892009,120,505
2892516,120,507
2893051,120,535
2893538,120,487
2894045,120,507
2894555,120,510
2895069,120,514
2895581,120,512
2896086,120,505
2896612,120,526
2897127,120,515
2897644,120,517
2898164,119,520
2898687,119,523
2899208,119,521
2899725,119,517
2900245,119,520
2900765,119,520
2901277,118,512
2901797,118,520
2902314,118,517
2902833,118,519
2903348,118,515
2903862,118,514
2904385,118,523
2904904,118,519
2905419,118,515
2905939,118,520
2906458,118,519
2906978,118,520
2907494,118,516
2908020,118,526
2908540,118,520
2909058,118,518
2909584,118,526
2910107,118,523
2910624,117,517
2911143,117,519
2911663,117,520
2912179,117,516
2912703,117,524
2913220,117,517
2913730,117,510
2914251,117,521
2914770,117,519
2915282,117,512
2915790,118,508
2916307,118,517
2916814,118,507
2917317,118,503
2917830,118,513
2918363,118,533
2918870,119,507
2919347,119,477
2919845,119,498
2920378,119,533
2920856,119,478
2921351,119,495
2921851,120,500
2922373,120,522
2922847,120,474
2923339,120,492
2923864,121,525
2924336,121,472
2924827,122,491
2925326,122,499
2925826,122,500
2926322,122,496
2926817,123,495
2927343,123,526
2927815,123,472
2928307,123,492
2928805,123,498
2929299,123,494
2929815,123,516
2930281,123,466
2930778,123,497
2931296,123,518
2931767,123,471
2932256,123,489
2932775,123,519
2933268,123,493
2933734,123,466
2934222,123,488
2934716,123,494
2935208,124,492
2935696,124,488
2936189,124,493
2936682,124,493
2937202,124,520
2937672,124,470
2938167,124,495
2938663,124,496
2939159,124,496
2939653,124,494
2940155,124,502
2940655,124,500
2941154,124,499
2941652,124,498
2942156,123,504
2942656,123,500
2943157,123,501
2943657,123,500
2944181,123,524
2944662,123,481
2945167,122,505
2945670,122,503
2946181,122,511
2946694,122,513
2947210,122,516
2947726,122,516
2948252,121,526
2948772,121,520
2949300,120,528
2949834,120,534
2950363,119,529
2950895,119,532
2951430,118,535
2951963,118,533
2952501,117,538
2953035,117,534
2953575,116,540
2954115,116,540
2954649,115,534
2955188,115,539
2955720,115,532
2956253,115,533
2956788,114,535
2957315,114,527
2957848,114,533
2958378,114,530
2958909,114,531
2959437,114,528
2959962,114,525
2960485,114,523
2961004,114,519
2961524,114,520
2962041,115,517
2962555,115,514
2963073,115,518
2963592,116,519
2964114,116,522
2964634,116,520
2965158,116,524
2965690,117,532
2966221,117,531
2966754,117,533
2967285,117,531
2967819,117,534
2968345,117,526
2968865,117,520
2969391,117,526
2969909,116,518
2970415,116,506
2970926,116,511
2971427,116,501
2971921,116,494
2972420,116,499
2972917,117,497
2973406,117,489
2973893,119,487
2974383,119,490
2974873,121,490
2975353,121,480
2975840,121,487
2976349,122,509
2976807,122,458
2977316,123,509
2977776,123,460
2978251,124,475
2978742,124,491
2979227,125,485
2979706,125,479
2980194,126,488
2980699,126,505
2981151,126,452
2981633,126,482
2982115,126,482
2982595,126,480
2983077,127,482
2983560,127,483
2984038,127,478
2984518,127,480
2985001,127,483
2985477,127,476
2985954,127,477
2986436,127,482
2986919,127,483
2987398,127,479
2987877,127,479
2988379,127,502
2988834,127,455
2989314,127,480
2989794,127,480
2990281,127,487
2990767,127,486
2991246,127,479
2991730,127,484
2992216,127,486
2992697,127,481
2993178,127,481
2993688,127,510
2994154,127,466
2994638,127,484
2995124,127,486
2995615,126,491
2996098,126,483
2996582,126,484
2997094,126,512
2997554,126,460
2998042,126,488
2998527,126,485
2999039,126,512
2999504,125,465
2999987,125,483
3000476,125,489
3000987,125,511
3001446,125,459
3001929,126,483
3002418,126,489
3002901,126,483
3003384,126,483
3003862,126,478
3004348,126,486
3004832,126,484
3005314,126,482
3005795,126,481
3006288,126,493
3006773,126,485
3007260,126,487
3007749,126,489
3008241,126,492
3008733,126,492
3009221,126,488
3009714,126,493
3010209,126,495
3010693,125,484
3011184,125,491
3011676,125,492
3012166,125,490
3012621,125,455
3013142,125,521
3013632,125,490
3014113,125,481
3014624,125,511
3015108,125,484
3015559,125,451
3016068,125,509
3016548,125,480
3016996,125,448
3017498,125,502
3017975,125,477
3018419,125,444
3018909,126,490
3019382,126,473
3019849,126,467
3020316,127,467
3020787,127,471
3021257,128,470
3021724,128,467
3022175,129,451
3022650,129,475
3023118,130,468
3023600,130,482
3024072,130,472
3024545,130,473
3025026,130,481
3025501,130,475
3025979,130,478
3026454,130,475
3026934,130,480
3027411,129,477
3027891,129,480
3028368,129,477
3028850,129,482
3029327,128,477
3029807,128,480
3030288,128,481
3030768,128,480
3031252,128,484
3031736,128,484
3032247,127,511
3032711,127,464
3033205,127,494
3033705,127,500
3034199,127,494
3034703,126,504
3035207,126,504
3035716,125,509
3036226,125,510
3036733,124,507
3037250,124,517
3037763,123,513
3038281,123,518
3038797,122,516
3039312,122,515
3039825,121,513
3040331,121,506
3040845,120,514
3041357,120,512
3041877,119,520
3042385,119,508
3042875,119,490
3043387,119,512
3043902,119,515
3044408,119,506
3044921,119,513
3045433,119,512
3045943,119,510
3046452,119,509
3046975,119,523
3047455,119,480
3047966,120,511
3048464,120,498
3048968,120,504
3049472,120,504
3049975,120,503
3050471,120,496
3050969,120,498
3051467,120,498
3051959,121,492
3052449,121,490
3052942,122,493
3053435,122,493
3053930,122,495
3054425,122,495
3054919,123,494
3055422,123,503
3055921,123,499
3056423,123,502
3056927,123,504
3057432,123,505
3057942,123,510
3058454,123,512
3058969,123,515
3059486,123,517
3060004,122,518
3060527,122,523
3061056,121,529
3061591,121,535
3062130,120,539
3062674,120,544
3063226,118,552
3063779,118,553
3064336,117,557
3064895,117,559
3065451,116,556
3066002,114,551
3066559,114,557
3067109,113,550
3067657,113,548
3068210,111,553
3068760,111,550
3069306,111,546
3069860,111,554
3070417,110,557
3070980,110,563
3071550,110,570
3072136,110,586
3072722,110,586
3073307,110,585
3073897,110,590
3074474,109,577
3075037,109,563
3075604,108,567
3076156,108,552
3076674,107,518
3077233,107,559
3077746,107,513
3078274,107,528
3078805,107,531
3079329,109,524
3079845,109,516
3080362,111,517
3080873,111,511
3081379,113,506
3081889,113,510
3082391,115,502
3082901,115,510
3083411,117,510
3083923,117,512
3084442,119,519
3084925,119,483
3085421,119,496
3085923,119,502
3086444,119,521
3086946,120,502
3087433,120,487
3087952,120,519
3088477,120,525
3089025,121,548
3089587,120,562
3090156,120,569
3090717,119,561
3091310,119,593
3091853,117,543
3092417,117,564
3092971,115,554
3093528,115,557
3094081,112,553
3094651,112,570
3095171,111,520
3095739,110,568
3096261,110,522
3096797,110,536
3097357,110,560
3097875,110,518
3098417,110,542
3098840,111,423
3099496,111,656
3099999,112,503
3100563,112,564
3101071,113,508
3101609,113,538
3102165,114,556
3102677,114,512
3103211,114,534
3103742,114,531
3104294,114,552
3104807,114,513
