04 August 2017 12:53:19
Time (ms),HR (bpm),R-R (ms)
1502384,76,915
1503292,76,908
1504135,74,843
1504978,73,843
1505831,72,853
1506641,72,810
1507436,72,795
1508230,72,794
1509033,71,803
1509824,71,791
1510652,71,828
1511523,71,871
1512400,71,877
1513225,72,825
1514034,73,809
1514834,73,800
1515624,73,790
1516383,74,759
1517152,74,769
1517939,74,787
1518723,74,784
1519474,74,751
1520232,75,758
1521005,75,773
1521800,76,795
1522584,76,784
1523388,77,804
1524195,77,807
1525009,77,814
1525794,78,785
1526588,78,794
1527367,78,779
1528135,78,768
1528866,77,731
1529590,77,724
1530312,77,722
1531014,77,702
1531726,78,712
1532447,79,721
1533207,79,760
1533960,79,753
1534774,80,814
1535578,81,804
1536325,81,747
1537077,81,752
1537816,82,739
1538577,82,761
1539359,82,782
1540171,81,812
1540958,81,787
1541766,80,808
1542594,80,828
1543449,79,855
1544289,79,840
1545119,78,830
1545972,78,853
1546862,76,890
1547758,76,896
1548594,76,836
1549432,75,838
1550262,74,830
1551081,73,819
1551871,72,790
1552662,72,791
1553456,72,794
1554239,72,783
1554995,72,756
1555760,72,765
1556550,73,790
1557328,74,778
1558119,75,791
1558922,75,803
1559722,75,800
1560485,76,763
1561252,77,767
1562027,77,775
1562817,77,790
1563576,77,759
1564353,78,777
1565161,78,808
1565982,78,821
1566779,78,797
1567595,78,816
1568425,77,830
1569252,77,827
1570031,77,779
1570825,77,794
1571608,77,783
1572387,76,779
1573131,76,744
1573878,76,747
1574646,76,768
1575439,76,793
1576225,76,786
1577028,77,803
1577851,77,823
1578660,77,809
1579426,77,766
1580196,78,770
1580970,78,774
1581755,78,785
1582538,78,783
1583318,77,780
1584110,77,792
1584947,77,837
1585775,77,828
1586602,77,827
1587436,77,834
1588278,77,842
1589093,76,815
1589892,76,799
1590697,76,805
1591516,76,819
1592328,75,812
1593112,75,784
1593934,74,822
1594784,74,850
1595632,74,848
1596415,74,783
1597207,74,792
1598001,74,794
1598772,74,771
1599499,75,727
1600231,75,732
1600973,75,742
1601745,75,772
1602522,76,777
1603341,76,819
1604214,77,873
1605111,77,897
1605960,77,849
1606812,77,852
1607663,77,851
1608498,77,835
1609284,76,786
1610075,76,791
1610869,75,794
1611654,75,785
1612403,74,749
1613179,74,776
1614005,74,826
1614884,74,879
1615746,74,862
1616651,74,905
1617569,74,918
1618446,74,877
1619283,74,837
1620073,74,790
1620812,74,739
1621514,73,702
1622193,73,679
1622850,73,657
1623496,73,646
1624179,73,683
1624917,74,738
1625690,76,773
1626490,76,800
1627371,77,881
1628292,77,921
1629163,77,871
1630002,77,839
1630842,77,840
1631681,77,839
1632486,77,805
1633273,77,787
1634075,78,802
1634891,78,816
1635692,78,801
1636491,77,799
1637331,75,840
1638228,74,897
1639111,73,883
1639953,73,842
1640814,73,861
1641688,73,874
1642521,73,833
1643306,73,785
1644084,73,778
1644883,73,799
1645708,73,825
1646540,72,832
1647370,72,830
1648217,73,847
1649098,73,881
1649952,73,854
1650809,73,857
1651695,73,886
1652571,73,876
1653424,73,853
1654253,73,829
1655081,73,828
1655927,72,846
1656764,72,837
1657606,72,842
1658447,71,841
1659292,71,845
1660111,71,819
1660935,71,824
1661781,72,846
1662630,72,849
1663449,72,819
1664285,72,836
1665118,72,833
1665933,72,815
1666715,73,782
1667496,73,781
1668293,73,797
1669083,73,790
1669852,74,769
1670630,74,778
1671443,74,813
1672251,74,808
1673030,75,779
1673809,76,779
1674605,76,796
1675444,76,839
1676236,76,792
1677020,76,784
1677819,76,799
1678644,76,825
1679464,76,820
1680270,76,806
1681086,76,816
1681925,76,839
1682745,76,820
1683535,75,790
1684311,75,776
1685099,75,788
1685892,75,793
1686670,75,778
1687455,75,785
1688278,75,823
1689113,75,835
1689936,75,823
1690764,76,828
1691615,76,851
1692456,76,841
1693284,75,828
1694103,75,819
1694917,75,814
1695715,75,798
1696498,75,783
1697293,74,795
1698096,74,803
1698890,74,794
1699669,74,779
1700454,74,785
1701275,74,821
1702100,75,825
1702905,75,805
1703736,75,831
1704579,75,843
1705403,75,824
1706202,75,799
1706991,75,789
1707779,75,788
1708567,75,788
1709328,75,761
1710070,75,742
1710817,75,747
1711591,75,774
1712380,76,789
1713163,76,783
1713979,76,816
1714833,77,854
1715694,77,861
1716527,77,833
1717363,77,836
1718199,77,836
1719007,77,808
1719777,77,770
1720542,76,765
1721308,76,766
1722088,75,780
1722851,75,763
1723637,75,786
1724456,75,819
1725290,75,834
1726103,76,813
1726926,76,823
1727778,76,852
1728625,76,847
1729442,76,817
1730229,76,787
1731010,76,781
1731775,76,765
1732524,75,749
1733272,75,748
1734028,75,756
1734807,75,779
1735600,75,793
1736418,76,818
1737275,77,857
1738121,77,846
1738931,77,810
1739736,77,805
1740538,77,802
1741325,77,787
1742084,77,759
1742834,76,750
1743580,76,746
1744330,76,750
1745069,76,739
1745811,76,742
1746520,77,709
1747230,77,710
1747998,78,768
1748781,79,783
1749565,80,784
1750369,80,804
1751195,80,826
1752001,81,806
1752785,81,784
1753572,81,787
1754376,80,804
1755173,80,797
1755965,79,792
1756774,78,809
1757586,78,812
1758365,77,779
1759159,77,794
1759976,76,817
1760791,76,815
1761582,76,791
1762377,76,795
1763181,76,804
1763980,76,799
1764707,76,727
1765399,76,692
1766068,76,669
1766765,76,697
1767396,76,631
1768077,77,681
1768786,77,709
1769504,78,718
1770229,81,725
1770974,81,745
1771729,82,755
1772477,83,748
1773205,85,728
1773930,85,725
1774652,85,722
1775371,85,719
1776076,85,705
1776776,85,700
1777486,85,710
1778232,84,746
1779033,84,801
1779869,84,836
1780785,83,916
1781771,83,986
1782739,83,968
1783647,83,908
1784552,83,905
1785423,80,871
1786254,80,831
1787050,79,796
1787820,77,770
1788581,76,761
1789333,76,752
1790079,76,746
1790828,75,749
1791603,74,775
1792407,74,804
1793242,73,835
1794124,73,882
1794989,74,865
1795812,74,823
1796607,76,795
1797396,76,789
1798160,76,764
1798884,76,724
1799588,76,704
1800292,76,704
1801024,76,732
1801785,76,761
1802586,76,801
1803465,77,879
1804391,78,926
1805275,78,884
1806167,78,892
1807037,78,870
1807875,77,838
1808674,77,799
1809458,77,784
1810238,76,780
1810984,75,746
1811712,75,728
1812459,75,747
1813239,74,780
1814024,74,785
1814804,74,780
1815605,75,801
1816437,76,832
1817240,77,803
1818044,77,804
1818889,78,845
1819713,78,824
1820495,78,782
1821258,77,763
1822020,77,762
1822767,77,747
1823503,76,736
1824237,76,734
1824988,76,751
1825756,77,768
1826510,77,754
1827263,77,753
1828037,78,774
1828811,79,774
1829572,80,761
1830328,80,756
1831091,80,763
1831837,80,746
1832568,80,731
1833295,80,727
1834007,80,712
1834711,81,704
1835409,81,698
1836101,81,692
1836773,82,672
1837452,82,679
1838161,82,709
1838892,83,731
1839642,84,750
1840456,84,814
1841306,85,850
1842128,85,822
1842937,85,809
1843745,84,808
1844517,84,772
1845245,83,728
1845952,81,707
1846655,81,703
1847385,80,730
1848129,80,744
1848899,79,770
1849735,79,836
1850628,79,893
1851498,79,870
1852359,79,861
1853233,79,874
1854069,78,836
1854891,78,822
1855708,78,817
1856491,77,783
1857239,76,748
1857981,76,742
1858739,76,758
1859516,75,777
1860299,75,783
1861119,74,820
1861995,74,876
1862890,75,895
1863750,75,860
1864590,76,840
1865431,76,841
1866266,75,835
1867072,75,806
1867860,75,788
1868647,74,787
1869418,74,771
1870180,74,762
1870957,73,777
1871767,73,810
1872598,74,831
1873413,74,815
1874248,74,835
1875115,75,867
1875959,75,844
1876799,75,840
1877666,75,867
1878508,75,842
1879307,75,799
1880100,75,793
1880913,74,813
1881717,73,804
1882508,73,791
1883317,73,809
1884150,73,833
1884957,73,807
1885741,74,784
1886540,74,799
1887359,74,819
1888149,74,790
1888914,75,765
1889687,75,773
1890468,75,781
1891237,76,769
1891998,76,761
1892772,76,774
1893582,76,810
1894389,77,807
1895188,77,799
1895998,77,810
1896824,77,826
1897633,77,809
1898434,77,801
1899236,77,802
1900038,77,802
1900795,77,757
1901545,76,750
1902311,76,766
1903097,76,786
1903866,76,769
1904645,76,779
1905456,76,811
1906286,77,830
1907106,77,820
1907935,77,829
1908786,77,851
1909623,77,837
1910440,76,817
1911266,76,826
1912075,76,809
1912842,76,767
1913592,75,750
1914343,75,751
1915109,75,766
1915875,75,766
1916646,75,771
1917438,76,792
1918249,76,811
1919063,76,814
1919872,77,809
1920694,77,822
1921511,77,817
1922303,77,792
1923087,77,784
1923871,77,784
1924626,77,755
1925366,77,740
1926112,77,746
1926876,77,764
1927657,77,781
1928435,77,778
1929237,77,802
1930059,78,822
1930873,78,814
1931681,78,808
1932483,78,802
1933251,78,768
1933961,78,710
1934651,78,690
1935332,78,681
1936016,78,684
1936728,78,712
1937442,78,714
1938152,79,710
1938856,79,704
1939581,80,725
1940277,82,696
1940970,82,693
1941679,83,709
1942382,84,703
1943094,86,712
1943830,86,736
1944572,86,742
1945320,86,748
1946055,86,735
1946800,86,745
1947578,86,778
1948387,85,809
1949163,85,776
1949964,84,801
1950813,83,849
1951715,82,902
1952600,81,885
1953501,80,901
1954420,78,919
1955310,78,890
1956151,76,841
1956997,75,846
1957847,74,850
1958677,73,830
1959465,71,788
1960241,71,776
1961034,71,793
1961834,71,800
1962630,71,796
1963457,71,827
1964335,72,878
1965198,72,863
1966052,73,854
1966918,73,866
1967755,74,837
1968556,74,801
1969356,74,800
1970169,74,813
1970952,74,783
1971709,73,757
1972466,73,757
1973255,73,789
1974080,74,825
1974930,74,850
1975872,75,942
1976808,75,936
1977682,75,874
1978563,75,881
1979423,74,860
1980237,74,814
1981022,73,785
1981792,73,770
1982554,72,762
1983294,72,740
1984031,72,737
1984780,72,749
1985557,72,777
1986326,73,769
1987114,75,788
1987942,75,828
1988796,76,854
1989608,77,812
1990413,77,805
1991222,78,809
1992025,78,803
1992809,78,784
1993597,77,788
1994401,77,804
1995198,77,797
1995985,76,787
1996787,76,802
1997614,76,827
1998430,76,816
1999236,76,806
2000052,76,816
2000877,76,825
2001670,76,793
2002447,76,777
2003233,76,786
2004027,76,794
2004797,75,770
2005582,76,785
2006395,76,813
2007234,76,839
2008043,76,809
2008852,76,809
2009668,76,816
2010466,76,798
2011234,76,768
2012000,76,766
2012774,76,774
2013538,76,764
2014308,76,770
2015092,76,784
2015913,76,821
2016703,76,790
2017481,77,778
2018242,77,761
2018984,77,742
2019688,77,704
2020365,78,677
2021029,79,664
2021710,79,681
2022417,79,707
2023218,80,801
2024099,81,881
2024997,81,898
2025829,81,832
2026606,81,777
2027367,81,761
2028103,80,736
2028812,80,709
2029508,80,696
2030197,80,689
2030879,80,682
2031553,81,674
2032270,82,717
2033050,82,780
2033903,82,853
2034816,82,913
2035685,82,869
2036508,82,823
2037330,81,822
2038151,81,821
2038943,80,792
2039720,79,777
2040489,79,769
2041230,79,741
2041944,78,714
2042655,77,711
2043347,77,692
2044023,76,676
2044680,77,657
2045341,77,661
2045990,79,649
2046649,82,659
2047359,82,710
2048066,83,707
2048852,85,786
2049581,87,729
2050340,87,759
2051100,87,760
2051809,87,709
2052536,87,727
2053251,87,715
2053954,87,703
2054686,85,732
2055359,85,673
2056066,85,707
2056769,84,703
2057461,84,692
2058168,84,707
2058885,85,717
2059617,85,732
2060361,85,744
2061135,85,774
2061941,85,806
2062781,85,840
2063612,85,831
2064434,84,822
2065269,84,835
2066115,82,846
2066932,80,817
2067726,80,794
2068527,79,801
2069353,78,826
2070123,76,770
2070900,76,777
2071699,75,799
2072488,75,789
2073290,75,802
2074143,75,853
2075033,75,890
2075851,75,818
2076694,75,843
2077554,75,860
2078364,75,810
2079158,75,794
2079972,74,814
2080810,74,838
2081611,74,801
2082416,73,805
2083244,73,828
2084092,73,848
2084901,73,809
2085741,73,840
2086622,73,881
2087467,73,845
2088320,73,853
2089187,73,867
2090013,73,826
2090816,73,803
2091610,73,794
2092393,73,783
2093137,73,744
2093894,73,757
2094671,73,777
2095448,73,777
2096213,74,765
2097003,74,790
2097833,76,830
2098640,76,807
2099476,76,836
2100350,77,874
2101179,77,829
2101967,77,788
2102744,77,777
2103505,77,761
2104241,76,736
2104979,76,738
2105751,76,772
2106534,76,783
2107346,76,812
2108174,76,828
2109012,77,838
2109800,77,788
2110600,77,800
2111422,77,822
2112217,77,795
2112997,77,780
2113793,77,796
2114620,77,827
2115443,77,823
2116253,76,810
2117065,76,812
2117887,76,822
2118684,76,797
2119468,76,784
2120253,76,785
2121056,76,803
2121838,76,782
2122638,76,800
2123439,76,801
2124234,76,795
2124993,76,759
2125773,76,780
2126561,76,788
2127359,76,798
2128137,76,778
2128940,76,803
2129762,77,822
2130575,77,813
2131380,77,805
2132196,77,816
2133019,77,823
2133806,77,787
2134598,76,792
2135401,76,803
2136210,76,809
2137004,76,794
2137818,76,814
2138639,76,821
2139406,76,767
2140155,76,749
2140870,76,715
2141570,76,700
2142253,76,683
2142954,77,701
2143705,77,751
2144526,78,821
2145441,79,915
2146427,79,986
2147302,79,875
2148150,79,848
2148995,78,845
2149822,78,827
2150611,78,789
2151410,77,799
2152238,77,828
2153108,75,870
2153965,75,857
2154843,75,878
2155759,74,916
2156681,73,922
2157560,71,879
2158447,71,887
2159327,71,880
2160164,71,837
2160973,71,809
2161789,70,816
2162619,70,830
2163432,70,813
2164215,70,783
2165021,70,806
2165869,70,848
2166674,71,805
2167464,72,790
2168265,72,801
2169081,73,816
2169869,73,788
2170695,74,826
2171556,74,861
2172407,75,851
2173240,75,833
2174098,75,858
2174946,75,848
2175745,74,799
2176559,74,814
2177385,74,826
2178235,74,850
2179063,73,828
2179886,73,823
2180745,73,859
2181617,73,872
2182439,73,822
2183276,73,837
2184136,73,860
2184986,73,850
2185801,72,815
2186616,72,815
2187442,72,826
2188277,72,835
2189103,72,826
2189972,72,869
2190872,72,900
2191769,72,897
2192608,72,839
2193451,72,843
2194248,72,797
2194962,72,714
2195648,72,686
2196353,72,705
2197067,72,714
2197728,72,661
2198440,72,712
2199192,74,752
2199910,74,718
2200645,76,735
2201391,77,746
2202163,80,772
2202900,80,737
2203648,81,748
2204392,83,744
2205137,83,745
2205863,84,726
2206601,83,738
2207341,83,740
2208105,83,764
2208873,82,768
2209658,82,785
2210475,82,817
2211357,81,882
2212227,81,870
2213059,80,832
2213870,80,811
2214774,79,904
2215740,78,966
2216719,77,979
2217623,76,904
2218574,74,951
2219531,72,957
2220447,72,916
2221382,71,935
2222344,69,962
2223265,68,921
2224125,67,860
2225038,66,913
2225969,66,931
2226850,66,881
2227731,65,881
2228626,65,895
2229543,65,917
2230379,66,836
2231190,66,811
2231996,67,806
2232768,67,772
2233538,68,770
2234363,68,825
2235227,69,864
2236039,71,812
2236864,71,825
2237707,71,843
2238507,72,800
2239341,73,834
2240195,73,854
2241047,74,852
2241885,74,838
2242749,74,864
2243654,74,905
2244474,73,820
2245352,73,878
2246169,72,817
2246927,72,758
2247692,72,765
2248447,72,755
2249246,72,799
2250113,72,867
2250994,73,881
2251925,73,931
2252885,73,960
2253768,73,883
2254652,73,884
2255549,72,897
2256387,72,838
2257147,72,760
2257907,71,760
2258686,71,779
2259527,71,841
2260361,71,834
2261236,71,875
2262093,71,857
2262909,71,816
2263686,72,777
2264480,72,794
2265307,72,827
2266159,73,852
2266966,73,807
2267791,74,825
2268639,74,848
2269451,74,812
2270323,74,872
2271247,74,924
2272157,74,910
2273083,73,926
2273994,73,911
2274836,72,842
2275615,72,779
2276403,72,788
2277217,71,814
2278056,71,839
2278941,70,885
2279858,70,917
2280734,70,876
2281635,70,901
2282544,70,909
2283429,70,885
2284298,70,869
2285154,70,856
2285987,70,833
2286775,70,788
2287576,70,801
2288407,70,831
2289225,70,818
2290045,70,820
2290899,70,854
2291794,71,895
2292624,71,830
2293486,72,862
2294369,72,883
2295252,72,883
2296056,72,804
2296859,72,803
2297671,72,812
2298468,72,797
2299229,72,761
2300006,72,777
2300807,72,801
2301744,73,937
2302633,73,889
2303560,73,927
2304496,73,936
2305442,73,946
2306305,73,863
2307160,73,855
2307984,72,824
2308804,72,820
2309581,72,777
2310354,71,773
2311135,71,781
2311900,71,765
2312703,71,803
2313541,71,838
2314427,71,886
2315274,72,847
2316143,73,869
2317022,74,879
2317861,74,839
2318612,74,751
2319343,74,731
2320071,74,728
2320814,74,743
2321556,74,742
2322344,74,788
2323177,75,833
2324050,75,873
2324915,75,865
2325808,75,893
2326684,75,876
2327497,75,813
2328304,75,807
2329110,75,806
2329866,75,756
2330591,75,725
2331311,75,720
2332003,75,692
2332700,75,697
2333442,75,742
2334221,75,779
2335072,75,851
2336008,76,936
2336874,77,866
2337721,77,847
2338539,77,818
2339293,77,754
2340020,77,727
2340758,78,738
2341483,78,725
2342242,78,759
2343040,78,798
2343904,78,864
2344724,77,820
2345620,77,896
2346578,77,958
2347506,77,928
2348356,77,850
2349227,76,871
2350095,75,868
2350920,74,825
2351684,74,764
2352454,74,770
2353264,73,810
2354153,73,889
2355041,72,888
2356029,72,988
2357053,71,1024
2358003,71,950
2358972,71,969
2359919,70,947
2360792,70,873
2361682,70,890
2362561,69,879
2363412,69,851
2364263,68,851
2365139,68,876
2366039,67,900
2366853,67,814
2367633,67,780
2368435,67,802
2369208,68,773
2370021,68,813
2370889,69,868
2371779,70,890
2372617,71,838
2373482,72,865
2374350,72,868
2375184,73,834
2376003,73,819
2376828,73,825
2377680,73,852
2378557,73,877
2379445,72,888
2380355,72,910
2381244,72,889
2382093,72,849
2382980,71,887
2383869,71,889
2384720,71,851
2385540,70,820
2386365,70,825
2387199,70,834
2388011,70,812
2388842,70,831
2389695,70,853
2390580,71,885
2391432,71,852
2392296,71,864
2393182,71,886
2394053,71,871
2394914,72,861
2395786,72,872
2396673,71,887
2397511,71,838
2398363,71,852
2399204,71,841
2400026,71,822
2400845,70,819
2401708,70,863
2402609,70,901
2403491,70,882
2404383,71,892
2405284,71,901
2406157,71,873
2406985,71,828
2407830,71,845
2408701,71,871
2409507,71,806
2410328,70,821
2411150,70,822
2411996,70,846
2412803,70,807
2413618,71,815
2414436,71,818
2415273,72,837
2416059,72,786
2416873,72,814
2417730,73,857
2418593,73,863
2419426,73,833
2420275,74,849
2421136,74,861
2421964,74,828
2422785,73,821
2423625,73,840
2424485,73,860
2425316,73,831
2426144,73,828
2426990,73,846
2427879,72,889
2428738,72,859
2429610,72,872
2430502,72,892
2431368,72,866
2432216,72,848
2433125,72,909
2434042,71,917
2434936,71,894
2435827,71,891
2436700,70,873
2437556,70,856
2438364,70,808
2439146,69,782
2439905,69,759
2440656,69,751
2441399,70,743
2442158,70,759
2442948,72,790
2443690,72,742
2444437,73,747
2445187,74,750
2445949,76,762
2446758,76,809
2447638,77,880
2448466,78,828
2449301,78,835
2450147,78,846
2450987,78,840
2451777,78,790
2452576,77,799
2453393,77,817
2454232,76,839
2455040,75,808
2455887,75,847
2456776,74,889
2457625,74,849
2458431,74,806
2459232,73,801
2460019,73,787
2460749,73,730
2461483,73,734
2462223,74,740
2462998,74,775
2463775,74,777
2464556,75,781
2465360,76,804
2466176,76,816
